,Country,Distance,Food Type,Monument,Price,Rank of Distance,Rating,Review Count
4075,FR,475.7072167712202,Creperies,Pond Du Garre,2,3,3.0,1
4076,FR,2301.5548910346993,Restaurants,Pond Du Garre,n/a,9,3.5,2
4077,FR,2339.809846419975,Hotels,Pond Du Garre,n/a,11,4.5,2
4078,FR,2313.3629882367595,Pan Asian,Pond Du Garre,n/a,10,3.0,1
4079,FR,2395.5764815161288,Pizza,Pond Du Garre,n/a,12,3.0,1
4080,FR,4299.479780634734,French,Pond Du Garre,n/a,17,3.0,2
4081,FR,918.8296095031013,Modern European,Pond Du Garre,n/a,4,4.0,1
4082,FR,2204.065960503905,Pizza,Pond Du Garre,n/a,6,4.0,1
4083,FR,2211.029669025451,Pizza,Pond Du Garre,n/a,7,4.0,1
4084,FR,4148.523516339295,Bars,Pond Du Garre,n/a,16,4.5,2
4085,AT,360.6680163859652,Local Flavor,Festung Hohensalzburg,n/a,5,4.5,99
4086,AT,351.0627892115774,Coffee & Tea,Festung Hohensalzburg,2,4,4.5,77
4087,AT,379.9763841595988,Austrian,Festung Hohensalzburg,2,8,4.5,61
4088,AT,897.6389187509012,Austrian,Festung Hohensalzburg,2,35,4.5,84
4089,AT,362.726874405936,Austrian,Festung Hohensalzburg,3,6,4.0,69
4090,AT,254.91604542109587,Vegan,Festung Hohensalzburg,2,3,5.0,20
4091,AT,531.3188345423484,Coffee & Tea,Festung Hohensalzburg,3,12,4.0,99
4092,AT,376.48684242670555,Austrian,Festung Hohensalzburg,2,7,4.0,42
4093,AT,730.8089484846653,Fast Food,Festung Hohensalzburg,1,22,4.5,43
4094,AT,545.0767516972979,Cafes,Festung Hohensalzburg,2,13,4.5,41
4095,AT,624.1616061532645,Austrian,Festung Hohensalzburg,2,17,4.0,48
4096,AT,981.2163368411731,Museums,Festung Hohensalzburg,n/a,37,4.5,39
4097,AT,864.9609748421933,Cafes,Festung Hohensalzburg,2,31,4.0,58
4098,AT,799.7072816045472,Breakfast & Brunch,Festung Hohensalzburg,3,26,4.0,66
4099,AT,1350.2010150745336,Breweries,Festung Hohensalzburg,2,43,4.0,85
4100,AT,545.1661716670737,Modern European,Festung Hohensalzburg,2,14,4.0,35
4101,AT,170.04527140407757,Wine Bars,Festung Hohensalzburg,2,1,4.5,27
4102,AT,866.5517678655107,Austrian,Festung Hohensalzburg,2,32,4.5,37
4103,AT,845.7068581142046,African,Festung Hohensalzburg,2,29,4.0,38
4104,AT,729.0345801223906,Burgers,Festung Hohensalzburg,1,21,4.5,25
4105,AT,1068.533897658273,Italian,Festung Hohensalzburg,2,40,4.5,47
4106,AT,1249.1228360342543,Parks,Festung Hohensalzburg,n/a,42,4.5,44
4107,AT,988.3139748622947,Burgers,Festung Hohensalzburg,1,38,4.5,36
4108,AT,484.2358047124005,Patisserie/Cake Shop,Festung Hohensalzburg,2,11,3.5,48
4109,AT,841.8766636462991,Cafes,Festung Hohensalzburg,2,28,4.0,56
4110,AT,471.3178089422803,International,Festung Hohensalzburg,2,10,4.0,31
4111,AT,732.1173649093919,Cafes,Festung Hohensalzburg,2,23,3.5,52
4112,AT,797.7885715377055,Austrian,Festung Hohensalzburg,2,25,3.5,59
4113,AT,201.49519808805942,Austrian,Festung Hohensalzburg,2,2,4.0,19
4114,AT,966.912981735089,Austrian,Festung Hohensalzburg,3,36,3.5,47
4115,AT,823.4988899984978,Italian,Festung Hohensalzburg,2,27,3.5,55
4116,AT,690.1508456643394,Austrian,Festung Hohensalzburg,2,19,4.0,41
4117,AT,1418.1664086219691,Cafes,Festung Hohensalzburg,2,46,4.5,30
4118,AT,1389.3189455313995,Indian,Festung Hohensalzburg,2,45,4.5,31
4119,AT,1508.632289946562,Austrian,Festung Hohensalzburg,2,48,4.0,41
4120,AT,1034.88496085194,Austrian,Festung Hohensalzburg,2,39,4.0,41
4121,AT,750.7729719852025,Wine Bars,Festung Hohensalzburg,1,24,5.0,9
4122,AT,1437.4427617609645,Cafes,Festung Hohensalzburg,2,47,4.0,38
4123,AT,624.1616061532645,German,Festung Hohensalzburg,3,16,5.0,8
4124,AT,611.3982931425871,Patisserie/Cake Shop,Festung Hohensalzburg,2,15,5.0,7
4125,AT,890.2877505980133,Bars,Festung Hohensalzburg,2,33,4.5,14
4126,AT,708.0608424269061,Cafes,Festung Hohensalzburg,2,20,4.5,15
4127,AT,458.91624085464804,Coffee & Tea,Festung Hohensalzburg,2,9,4.5,16
4128,AT,2721.115150432445,Austrian,Festung Hohensalzburg,2,50,4.5,30
4129,AT,891.2380176847612,Irish Pub,Festung Hohensalzburg,2,34,4.0,14
4130,AT,847.9162344548112,Vietnamese,Festung Hohensalzburg,1,30,4.5,13
4131,AT,1078.232281993238,Korean,Festung Hohensalzburg,2,41,4.0,20
4132,AT,679.4497074453266,Pubs,Festung Hohensalzburg,3,18,5.0,6
4133,AT,1361.6789123551398,Seafood,Festung Hohensalzburg,3,44,4.5,21
4134,AT,1969.200063483713,Beer Garden,Festung Hohensalzburg,2,49,4.0,33
4135,CZ,20.81451124604418,Landmarks & Historical Buildings,Prague Castle,n/a,1,4.5,85
4136,CZ,1040.0129770375954,Landmarks & Historical Buildings,Prague Castle,n/a,16,4.5,224
4137,CZ,1257.6153084763073,Cocktail Bars,Prague Castle,2,23,4.5,194
4138,CZ,1166.646093719928,Cafes,Prague Castle,2,19,4.5,274
4139,CZ,1861.5949042265916,Breakfast & Brunch,Prague Castle,2,46,4.5,222
4140,CZ,67.52992553088069,Churches,Prague Castle,n/a,2,4.5,51
4141,CZ,1264.3338878388702,Vegetarian,Prague Castle,2,24,4.5,164
4142,CZ,205.0449600162294,Live/Raw Food,Prague Castle,2,4,4.5,75
4143,CZ,1567.2699695308029,Bars,Prague Castle,2,34,4.5,130
4144,CZ,1956.9831353793925,Butcher,Prague Castle,2,49,4.5,140
4145,CZ,871.771911487402,Czech,Prague Castle,2,14,4.5,94
4146,CZ,1622.1629498353211,Czech,Prague Castle,2,36,4.0,270
4147,CZ,1691.4022078635378,Mexican,Prague Castle,2,41,4.5,127
4148,CZ,1433.1789243198284,Czech,Prague Castle,2,28,4.5,138
4149,CZ,1647.4152141930426,Cafes,Prague Castle,2,40,4.0,291
4150,CZ,1876.6022170733493,Czech,Prague Castle,2,47,4.0,366
4151,CZ,787.8824944117355,Mediterranean,Prague Castle,4,11,4.5,49
4152,CZ,1136.897919408559,Cafes,Prague Castle,2,18,4.5,87
4153,CZ,849.0278021185648,Parks,Prague Castle,n/a,13,4.5,47
4154,CZ,1635.0087634648517,Vegetarian,Prague Castle,2,39,4.5,136
4155,CZ,631.8132895125951,Czech,Prague Castle,2,8,4.0,84
4156,CZ,1560.8915487038328,Czech,Prague Castle,2,32,4.5,98
4157,CZ,1834.1984513398804,Czech,Prague Castle,4,45,4.5,67
4158,CZ,590.9237785033687,Cafes,Prague Castle,2,6,4.5,65
4159,CZ,1752.3822063700486,Italian,Prague Castle,2,42,4.5,147
4160,CZ,1120.2300136388214,Czech,Prague Castle,4,17,4.5,45
4161,CZ,1626.8518862468002,Bakeries,Prague Castle,2,38,4.0,140
4162,CZ,1565.8121732733634,Argentine,Prague Castle,3,33,4.5,56
4163,CZ,1236.1778910350645,Czech,Prague Castle,2,22,4.0,120
4164,CZ,680.2698583496086,Public Art,Prague Castle,n/a,9,4.0,50
4165,CZ,805.6615336431374,Serbo Croatian,Prague Castle,2,12,4.0,47
4166,CZ,2933.222502917805,Czech,Prague Castle,2,50,4.5,106
4167,CZ,1371.3422126329926,Cafes,Prague Castle,2,26,4.5,51
4168,CZ,1555.1644880564506,Czech,Prague Castle,3,31,4.5,50
4169,CZ,885.1275993498475,Mexican,Prague Castle,2,15,4.0,43
4170,CZ,773.1919186505156,Seafood,Prague Castle,4,10,4.5,37
4171,CZ,1770.293877779053,Vegetarian,Prague Castle,2,43,4.5,50
4172,CZ,1605.7393696179909,Czech,Prague Castle,4,35,4.5,48
4173,CZ,1383.5378551603937,Cafes,Prague Castle,2,27,4.0,107
4174,CZ,157.2361473222626,Cafes,Prague Castle,2,3,4.5,19
4175,CZ,1235.3273217199028,Steakhouses,Prague Castle,3,21,4.5,40
4176,CZ,1523.6167011329437,Cocktail Bars,Prague Castle,2,30,4.0,66
4177,CZ,1506.269442727032,Landmarks & Historical Buildings,Prague Castle,n/a,29,4.0,62
4178,CZ,1799.4570334862094,Cafes,Prague Castle,2,44,4.5,52
4179,CZ,1197.1557487365385,Cafes,Prague Castle,1,20,4.5,31
4180,CZ,1348.8226186367717,Beer Bar,Prague Castle,2,25,4.5,27
4181,CZ,1952.9509791280877,Thai,Prague Castle,2,48,4.0,83
4182,CZ,605.7908284342523,Cafes,Prague Castle,1,7,4.5,21
4183,CZ,1623.0820494340217,Pizza,Prague Castle,2,37,4.5,72
4184,CZ,221.0179291512441,Czech,Prague Castle,2,5,4.5,23
4185,CH,3.6144460245593637e-10,Landmarks & Historical Buildings,Chapel Bridge,n/a,1,4.5,35
4186,CH,284.4322221547955,Chicken Shop,Chapel Bridge,2,21,4.0,52
4187,CH,135.46831237858197,Swiss Food,Chapel Bridge,3,7,4.0,45
4188,CH,142.6915827090454,French,Chapel Bridge,4,8,4.5,13
4189,CH,772.7395156321477,Swiss Food,Chapel Bridge,2,45,4.5,31
4190,CH,235.17044952043113,Halal,Chapel Bridge,2,16,4.0,22
4191,CH,988.8289882903325,Swiss Food,Chapel Bridge,2,48,4.5,18
4192,CH,550.9212299152706,Swiss Food,Chapel Bridge,2,39,4.0,21
4193,CH,67.55067063021866,Burgers,Chapel Bridge,n/a,4,4.5,13
4194,CH,351.7149960295987,Swiss Food,Chapel Bridge,4,25,4.0,18
4195,CH,57.2072672283792,Pubs,Chapel Bridge,2,2,4.0,20
4196,CH,433.8987202579845,Italian,Chapel Bridge,3,30,4.5,22
4197,CH,218.54034842120612,Italian,Chapel Bridge,2,13,4.0,23
4198,CH,87.53826188805301,Swiss Food,Chapel Bridge,n/a,5,5.0,9
4199,CH,171.07017390302556,Pubs,Chapel Bridge,3,12,3.5,27
4200,CH,226.82153206379041,Indian,Chapel Bridge,1,14,4.0,11
4201,CH,498.92016006647214,Asian Fusion,Chapel Bridge,1,36,4.0,9
4202,CH,420.56236242300355,Dance Clubs,Chapel Bridge,3,27,4.0,16
4203,CH,268.9967720818743,Vegetarian,Chapel Bridge,1,19,4.5,11
4204,CH,808.8435302093419,Landmarks & Historical Buildings,Chapel Bridge,n/a,46,4.0,18
4205,CH,150.29473609530496,Swiss Food,Chapel Bridge,4,9,3.5,19
4206,CH,438.8668438224242,International,Chapel Bridge,3,31,4.5,11
4207,CH,327.4126839740147,German,Chapel Bridge,2,23,4.5,8
4208,CH,1738.5341656823523,Restaurants,Chapel Bridge,2,50,4.5,17
4209,CH,65.44480958066899,Swiss Food,Chapel Bridge,2,3,4.0,9
4210,CH,298.2195950790084,Mexican,Chapel Bridge,3,22,3.5,21
4211,CH,156.38453590599985,Cafes,Chapel Bridge,4,11,3.5,8
4212,CH,425.7813301309897,Swiss Food,Chapel Bridge,3,29,4.5,10
4213,CH,150.69124109249677,Thai,Chapel Bridge,2,10,4.5,8
4214,CH,504.1116074393904,Bakeries,Chapel Bridge,2,37,4.5,6
4215,CH,690.6582976748278,Swiss Food,Chapel Bridge,3,43,3.5,20
4216,CH,464.93040556090557,Italian,Chapel Bridge,3,35,4.5,8
4217,CH,425.6307785889246,Thai,Chapel Bridge,4,28,4.5,8
4218,CH,573.4596397562937,Restaurants,Chapel Bridge,3,41,4.5,7
4219,CH,579.5568460725159,Indian,Chapel Bridge,3,42,4.5,8
4220,CH,718.0390684375591,Pubs,Chapel Bridge,2,44,4.5,6
4221,CH,348.3051514023104,Swiss Food,Chapel Bridge,3,24,4.5,6
4222,CH,460.56359858866864,Landmarks & Historical Buildings,Chapel Bridge,n/a,33,5.0,5
4223,CH,364.7640649747715,Swiss Food,Chapel Bridge,3,26,4.0,11
4224,CH,882.0790430575719,Indian,Chapel Bridge,2,47,4.5,9
4225,CH,282.3186239637413,Irish Pub,Chapel Bridge,2,20,4.5,8
4226,CH,247.92215488793374,Italian,Chapel Bridge,2,17,3.0,21
4227,CH,461.1306058204646,Thai,Chapel Bridge,2,34,4.0,11
4228,CH,268.576178782862,Cafes,Chapel Bridge,1,18,4.5,5
4229,CH,230.4046556707917,Bistros,Chapel Bridge,2,15,4.5,6
4230,CH,509.729699562124,Italian,Chapel Bridge,2,38,4.0,11
4231,CH,450.35046774314645,Korean,Chapel Bridge,3,32,4.0,9
4232,CH,560.6554986709464,Japanese,Chapel Bridge,3,40,4.0,7
4233,CH,1239.9567321426255,Venues & Event Spaces,Chapel Bridge,1,49,5.0,5
4234,CH,118.56740524354454,Hotels & Travel,Chapel Bridge,3,6,3.5,10
4235,IT,327.2583860412401,Tuscan,"Piazza Del Campo, Siena",3,38,5.0,88
4236,IT,62.298261490188985,Tuscan,"Piazza Del Campo, Siena",2,4,4.5,79
4237,IT,304.6647642528255,Landmarks & Historical Buildings,"Piazza Del Campo, Siena",n/a,36,5.0,26
4238,IT,31.390474465192753,Landmarks & Historical Buildings,"Piazza Del Campo, Siena",n/a,2,4.5,20
4239,IT,306.2208299992874,Italian,"Piazza Del Campo, Siena",3,37,4.0,42
4240,IT,175.65189640654125,Tuscan,"Piazza Del Campo, Siena",2,23,4.5,30
4241,IT,386.067676290912,Wine Bars,"Piazza Del Campo, Siena",2,44,5.0,14
4242,IT,71.57380111474147,Italian,"Piazza Del Campo, Siena",2,7,4.5,19
4243,IT,238.7222036226778,Tuscan,"Piazza Del Campo, Siena",3,27,4.5,18
4244,IT,477.21016676446163,Tuscan,"Piazza Del Campo, Siena",2,48,4.5,21
4245,IT,225.44075560008955,Italian,"Piazza Del Campo, Siena",1,26,4.5,17
4246,IT,92.7108428167117,Tuscan,"Piazza Del Campo, Siena",3,11,4.0,17
4247,IT,328.1084169550125,Italian,"Piazza Del Campo, Siena",3,39,5.0,12
4248,IT,729.6117472877512,Tuscan,"Piazza Del Campo, Siena",3,50,4.5,15
4249,IT,294.3948426326326,Italian,"Piazza Del Campo, Siena",2,33,4.0,21
4250,IT,158.578496333079,Italian,"Piazza Del Campo, Siena",2,21,4.5,12
4251,IT,442.0448344344978,Pizza,"Piazza Del Campo, Siena",2,47,4.5,14
4252,IT,139.69435245314165,Italian,"Piazza Del Campo, Siena",3,19,4.5,8
4253,IT,126.94510920065534,Desserts,"Piazza Del Campo, Siena",2,18,4.0,11
4254,IT,108.15047804467936,Italian,"Piazza Del Campo, Siena",n/a,14,4.5,7
4255,IT,428.02563337518956,Cafes,"Piazza Del Campo, Siena",2,46,4.5,10
4256,IT,112.54785196316448,Italian,"Piazza Del Campo, Siena",3,15,3.5,19
4257,IT,90.52524600615408,Bars,"Piazza Del Campo, Siena",2,10,5.0,5
4258,IT,298.18348935075926,Italian,"Piazza Del Campo, Siena",2,35,4.5,10
4259,IT,70.23168338165094,Pizza,"Piazza Del Campo, Siena",2,6,4.5,9
4260,IT,349.37587411443894,Tuscan,"Piazza Del Campo, Siena",2,41,4.5,6
4261,IT,245.39166326659503,Italian,"Piazza Del Campo, Siena",n/a,28,5.0,8
4262,IT,367.1779648974738,Restaurants,"Piazza Del Campo, Siena",n/a,43,4.5,7
4263,IT,219.34179476624698,Restaurants,"Piazza Del Campo, Siena",n/a,25,4.5,7
4264,IT,329.1025871164983,Pizza,"Piazza Del Campo, Siena",2,40,4.0,13
4265,IT,160.9183470276509,Italian,"Piazza Del Campo, Siena",n/a,22,4.5,6
4266,IT,121.47019397105196,Italian,"Piazza Del Campo, Siena",2,16,4.0,7
4267,IT,87.01651422823768,Italian,"Piazza Del Campo, Siena",3,9,4.5,5
4268,IT,253.52024684656658,Mediterranean,"Piazza Del Campo, Siena",2,29,4.0,6
4269,IT,258.81481403409794,Italian,"Piazza Del Campo, Siena",3,31,3.5,12
4270,IT,401.5271288241657,Tuscan,"Piazza Del Campo, Siena",2,45,5.0,8
4271,IT,279.4076857323876,Cafes,"Piazza Del Campo, Siena",1,32,5.0,3
4272,IT,95.53705412896525,Italian,"Piazza Del Campo, Siena",2,12,4.0,5
4273,IT,256.64706965863877,Cafes,"Piazza Del Campo, Siena",n/a,30,5.0,4
4274,IT,703.7761766745298,Pizza,"Piazza Del Campo, Siena",3,49,5.0,6
4275,IT,18.353658486067506,Cafes,"Piazza Del Campo, Siena",2,1,3.0,14
4276,IT,354.7103358045395,Pizza,"Piazza Del Campo, Siena",2,42,3.5,18
4277,IT,101.24777616799845,Bistros,"Piazza Del Campo, Siena",2,13,3.5,6
4278,IT,79.8927785946523,Coffee & Tea,"Piazza Del Campo, Siena",1,8,4.5,4
4279,IT,122.71025179365755,Salumerie,"Piazza Del Campo, Siena",1,17,4.0,7
4280,IT,218.12175982271125,Chinese,"Piazza Del Campo, Siena",n/a,24,4.5,3
4281,IT,294.7489264855094,Pizza,"Piazza Del Campo, Siena",2,34,4.5,3
4282,IT,64.81226955620167,Wine Bars,"Piazza Del Campo, Siena",2,5,4.0,6
4283,IT,155.24694280568707,Landmarks & Historical Buildings,"Piazza Del Campo, Siena",n/a,20,4.5,3
4284,IT,55.883328773617926,Cafes,"Piazza Del Campo, Siena",3,3,3.0,15
4285,IT,26.974176479501367,Ligurian,Portofino,3,1,4.5,9
4286,IT,55.031046980333855,Italian,Portofino,3,11,5.0,11
4287,IT,40.95012831758481,Italian,Portofino,n/a,6,4.5,7
4288,IT,190.3111907492205,Italian,Portofino,2,16,4.5,7
4289,IT,3559.008328051935,Italian,Portofino,3,39,5.0,16
4290,IT,144.85360924639883,Italian,Portofino,1,15,5.0,2
4291,IT,47.383240645482736,Restaurants,Portofino,n/a,9,4.0,4
4292,IT,42.31972516286827,Italian,Portofino,3,7,2.5,18
4293,IT,2890.913218608825,Italian,Portofino,n/a,22,4.0,6
4294,IT,2918.709485027592,Restaurants,Portofino,n/a,24,4.0,9
4295,IT,82.88514231945426,Bars,Portofino,1,12,3.5,3
4296,IT,3690.3545642273443,Italian,Portofino,n/a,46,5.0,5
4297,IT,3546.8825643894615,Restaurants,Portofino,3,37,4.0,9
4298,IT,104.3310710918892,Italian,Portofino,n/a,14,3.5,4
4299,IT,92.21241887286631,Seafood,Portofino,n/a,13,5.0,1
4300,IT,34.264678873610485,Bars,Portofino,n/a,3,5.0,1
4301,IT,3049.3667206643104,Cafes,Portofino,3,26,4.5,7
4302,IT,42.67688272282588,Cafes,Portofino,n/a,8,3.5,2
4303,IT,873.3935191840231,Ligurian,Portofino,n/a,17,5.0,1
4304,IT,39.057705072903154,Bars,Portofino,4,5,3.0,2
4305,IT,3029.695139317206,Cafes,Portofino,2,25,4.5,4
4306,IT,50.79521644223409,Wine Bars,Portofino,n/a,10,2.0,5
4307,IT,2909.1152354388983,Italian,Portofino,3,23,4.5,6
4308,IT,3531.0034261147007,Pizza,Portofino,2,33,4.5,6
4309,IT,3338.482434974646,Restaurants,Portofino,2,28,4.5,4
4310,IT,3554.1326694004865,Bistros,Portofino,3,38,4.5,3
4311,IT,36.6604504008056,Italian,Portofino,n/a,4,2.0,2
4312,IT,3600.934020035321,Pizza,Portofino,n/a,41,3.5,5
4313,IT,1277.2095258566744,Italian,Portofino,n/a,18,4.0,1
4314,IT,3535.878505361654,Bistros,Portofino,n/a,34,4.0,4
4315,IT,2520.372217419456,Italian,Portofino,n/a,20,3.5,4
4316,IT,2467.677685922432,Ligurian,Portofino,4,19,4.0,4
4317,IT,3542.17181367772,Italian,Portofino,3,35,4.0,3
4318,IT,3334.50309355327,Pizza,Portofino,2,27,3.0,6
4319,IT,3545.4283923959256,Cafes,Portofino,n/a,36,4.5,2
4320,IT,3681.1052154424947,Italian,Portofino,n/a,45,4.5,2
4321,IT,3507.0470426524416,Italian,Portofino,2,32,3.0,5
4322,IT,2884.784800955165,Pizza,Portofino,n/a,21,5.0,1
4323,IT,3460.6970731792217,Bars,Portofino,n/a,30,5.0,1
4324,IT,3346.0922830539016,Bars,Portofino,3,29,5.0,3
4325,IT,3562.831506197047,Restaurants,Portofino,3,40,5.0,1
4326,IT,33.20638885207922,Italian,Portofino,n/a,2,1.0,1
4327,IT,3606.91965314443,Cafes,Portofino,n/a,42,4.0,4
4328,IT,3645.571275450733,Italian,Portofino,n/a,43,4.0,2
4329,IT,3656.8333210328797,Restaurants,Portofino,n/a,44,4.0,2
4330,IT,3718.4580188942964,Italian,Portofino,n/a,47,5.0,1
4331,IT,4161.092051781284,Ligurian,Portofino,n/a,49,5.0,1
4332,IT,3937.5106190895035,Italian,Portofino,3,48,5.0,1
4333,IT,4420.599633646323,Italian,Portofino,n/a,50,5.0,2
4334,IT,3484.4541515968435,Delicatessen,Portofino,n/a,31,3.5,2
4335,BE,0.21040647351213582,Landmarks & Historical Buildings,"Atomium, Brussels",n/a,1,3.5,101
4336,BE,4984.3037018426085,Seafood,"Atomium, Brussels",2,37,4.5,258
4337,BE,5128.106275814701,Belgian,"Atomium, Brussels",2,47,4.0,344
4338,BE,202.8821865020481,Local Flavor,"Atomium, Brussels",n/a,3,3.5,23
4339,BE,1759.8810092239764,Italian,"Atomium, Brussels",2,8,4.0,30
4340,BE,5009.316371241071,Bakeries,"Atomium, Brussels",2,39,4.5,99
4341,BE,4784.3786640059925,Ethiopian,"Atomium, Brussels",3,25,4.0,100
4342,BE,5106.343983933257,Modern European,"Atomium, Brussels",2,44,4.0,134
4343,BE,4702.627715629454,Bistros,"Atomium, Brussels",4,23,4.0,72
4344,BE,1.900860995553415,Belgian,"Atomium, Brussels",4,2,3.5,16
4345,BE,4789.381059406354,Bars,"Atomium, Brussels",2,26,4.0,71
4346,BE,5152.699369042657,Cafes,"Atomium, Brussels",1,48,4.5,65
4347,BE,4942.065519110457,Japanese,"Atomium, Brussels",2,35,4.0,71
4348,BE,4405.660189121472,Seafood,"Atomium, Brussels",3,16,4.5,32
4349,BE,4920.512659738915,Burgers,"Atomium, Brussels",2,32,3.5,172
4350,BE,4669.123150406779,Greek,"Atomium, Brussels",3,20,4.0,59
4351,BE,4896.254356297866,Belgian,"Atomium, Brussels",3,30,4.0,44
4352,BE,2815.350563752057,Brasseries,"Atomium, Brussels",3,11,4.0,24
4353,BE,1288.8671611483892,n/a,"Atomium, Brussels",4,7,5.0,5
4354,BE,4426.0362580057135,Belgian,"Atomium, Brussels",2,17,4.0,57
4355,BE,4982.430704617508,Bars,"Atomium, Brussels",2,36,4.0,71
4356,BE,621.418943561337,Thai,"Atomium, Brussels",2,4,4.0,16
4357,BE,4830.818831222632,Breakfast & Brunch,"Atomium, Brussels",2,28,3.5,81
4358,BE,4732.207529032177,Belgian,"Atomium, Brussels",3,24,4.5,33
4359,BE,891.7747168782557,French,"Atomium, Brussels",3,6,3.5,15
4360,BE,2127.760617289356,Pizza,"Atomium, Brussels",2,9,4.5,8
4361,BE,5124.153111068727,Jazz & Blues,"Atomium, Brussels",2,46,4.0,68
4362,BE,4679.058788094204,Pizza,"Atomium, Brussels",2,21,3.5,56
4363,BE,3582.0029317299036,Restaurants,"Atomium, Brussels",3,13,4.5,14
4364,BE,5043.6943644771345,Belgian,"Atomium, Brussels",4,41,3.5,91
4365,BE,4651.117104589757,Brasseries,"Atomium, Brussels",2,19,4.0,39
4366,BE,4924.1747123028235,Belgian,"Atomium, Brussels",3,33,3.5,67
4367,BE,3540.29130143674,Churches,"Atomium, Brussels",n/a,12,4.0,17
4368,BE,5032.147331658705,Barbeque,"Atomium, Brussels",2,40,3.5,101
4369,BE,5111.616541100771,Chinese,"Atomium, Brussels",2,45,3.5,114
4370,BE,4933.24866035103,African,"Atomium, Brussels",3,34,4.0,32
4371,BE,4824.548829689007,Japanese,"Atomium, Brussels",3,27,4.5,25
4372,BE,4693.979714607069,Seafood,"Atomium, Brussels",3,22,4.5,22
4373,BE,631.6925483290695,Brasseries,"Atomium, Brussels",2,5,3.5,10
4374,BE,2764.7679712211398,Fast Food,"Atomium, Brussels",1,10,4.0,19
4375,BE,3822.167685391751,Turkish,"Atomium, Brussels",1,15,4.5,11
4376,BE,4892.138347438769,Gastropubs,"Atomium, Brussels",4,29,4.0,27
4377,BE,5357.543677402367,Cafes,"Atomium, Brussels",2,50,4.5,17
4378,BE,3700.7649534203247,Festivals,"Atomium, Brussels",2,14,3.5,26
4379,BE,5174.41525404157,Italian,"Atomium, Brussels",2,49,3.5,95
4380,BE,4475.710604053584,Modern European,"Atomium, Brussels",3,18,4.0,23
4381,BE,4995.18897744375,Cheese Shops,"Atomium, Brussels",2,38,4.5,22
4382,BE,5097.427839898069,Thai,"Atomium, Brussels",2,43,3.5,51
4383,BE,5056.6385663791725,Japanese,"Atomium, Brussels",2,42,4.0,37
4384,BE,4899.978186531607,Asian Fusion,"Atomium, Brussels",2,31,4.5,26
4385,ES,16.68597287187027,Landmarks & Historical Buildings,Guggenheim Museum (Bilbao),n/a,1,4.5,123
4386,ES,767.4856344191691,Basque,Guggenheim Museum (Bilbao),2,21,4.5,55
4387,ES,907.4201861127674,Basque,Guggenheim Museum (Bilbao),4,33,4.5,19
4388,ES,780.226604870246,Tapas Bars,Guggenheim Museum (Bilbao),2,23,4.5,26
4389,ES,1122.3295405164183,Landmarks & Historical Buildings,Guggenheim Museum (Bilbao),n/a,39,4.5,28
4390,ES,56.063932859337534,Spanish,Guggenheim Museum (Bilbao),3,2,4.0,22
4391,ES,277.50509684869894,Pizza,Guggenheim Museum (Bilbao),2,4,4.5,14
4392,ES,852.0900979874992,Spanish,Guggenheim Museum (Bilbao),2,28,4.0,34
4393,ES,945.8421725071252,Delis,Guggenheim Museum (Bilbao),1,34,4.0,27
4394,ES,1397.2736711168964,Tapas Bars,Guggenheim Museum (Bilbao),2,44,4.5,17
4395,ES,71.1321281818395,Basque,Guggenheim Museum (Bilbao),4,3,4.5,8
4396,ES,867.6768519810823,Japanese,Guggenheim Museum (Bilbao),1,31,5.0,8
4397,ES,1437.4884726171358,Basque,Guggenheim Museum (Bilbao),1,49,4.0,19
4398,ES,1376.134845453567,Gastropubs,Guggenheim Museum (Bilbao),2,43,5.0,8
4399,ES,1323.5990477237451,Basque,Guggenheim Museum (Bilbao),1,40,4.0,16
4400,ES,282.72133794724505,Basque,Guggenheim Museum (Bilbao),3,5,4.5,6
4401,ES,749.1091805954472,Spanish,Guggenheim Museum (Bilbao),n/a,19,5.0,5
4402,ES,969.005442693598,Mediterranean,Guggenheim Museum (Bilbao),2,35,3.5,11
4403,ES,1334.2935102785414,Tapas Bars,Guggenheim Museum (Bilbao),1,41,4.5,8
4404,ES,797.4273502229157,Tapas Bars,Guggenheim Museum (Bilbao),2,24,4.5,6
4405,ES,812.1688154327545,Steakhouses,Guggenheim Museum (Bilbao),3,26,4.5,5
4406,ES,438.4924332416663,Basque,Guggenheim Museum (Bilbao),1,10,5.0,5
4407,ES,806.6897254357511,Parks,Guggenheim Museum (Bilbao),n/a,25,4.0,14
